Tweets,created,Tweet Count,Retweets,Day,Date,,,,,,,,,,
"RT @RevolutionNowNg: The @PoliceNG are now a kidnap, torture and detain for ransom syndicate adbucting citizens! Lagos police P R O @prince…",3/25/2021 3:17:06 AM,242,TRUE,25,3/25/2021,,,,,,,,,,
RT @AyowoleSanyaolu: Call or Text the lawless police PPRO. The police have refused to release Tunde Abass despite court order. Tunde has do…,3/25/2021 3:16:57 AM,82,TRUE,25,3/25/2021,,,,,,,,,,
"RT @RevolutionNowNg: 5 Months After #ENDSARS, @PoliceNG Arrests Activist For Filming Police Brutality!

DPO of Onipanu Police Station, Fran…",3/25/2021 3:16:53 AM,167,TRUE,25,3/25/2021,,,,,,,,,,
"RT @ImCaptain__Sam: It will cost you <U+20A6>0 to Retweet this iconic video!

#EndSARS  #EndPoliceBrutality
#ReformTheNigeriaPolice 
#EndBadGovern…",3/25/2021 3:15:03 AM,46524,TRUE,25,3/25/2021,,,,,,,,,,
"RT @temitopedancer: IN MY LATEST UPLOAD I SHARED MEMORIES/MOMENTS FROM THE #ENDSARS PROTEST IN IBADAN

https://t.co/ky1nOtnxba https://t.co…",3/25/2021 3:07:12 AM,4,TRUE,25,3/25/2021,,,,,,,,,,
@vow2truth @PrinceChineche4 @Sadiq_002 @SaharaReporters @HQNigerianArmy Let's assume they're ESN which I strongly d… https://t.co/I1Gll0DKrL,3/25/2021 2:57:12 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
@SaharaReporters @HQNigerianArmy Or they're boldly and systematically giving support to the Herdsmen/terrorists/ban… https://t.co/OKO14NBGYQ,3/25/2021 2:52:18 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
@pmnewsnigeria Not the #EndSARS again. Our CBN governor has eventually become polithiefian that talks with two side of his mouth,3/25/2021 2:50:22 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
"RT @acupofkhafi: I off my cap to you @falzthebahdguy! Mr President @MBuhari, I hereby co-sign this letter! Fellow lazy Nigerian youth, if y…",3/25/2021 2:50:10 AM,5906,TRUE,25,3/25/2021,,,,,,,,,,
@uzochiapa @Murtalaibin @PoliceNG Based on the Federal Government's response to peaceful protests for #EndSARS… https://t.co/lsO1e4p7Oo,3/25/2021 2:49:32 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
RT @botofaweirdo: Educational and Economy reform #EndSARS #EndPoliceBrutality,3/25/2021 2:49:29 AM,2,TRUE,25,3/25/2021,,,,,,,,,,
"RT @s_nnamchi: #Endsars will soon bleed away when #BBNaija reality show kicks off. No more ""remember our fallen Hero"" at lekki toll gate ,S…",3/25/2021 2:49:19 AM,1,TRUE,25,3/25/2021,,,,,,,,,,
"RT @jimmyvikc: We cried to @AmnestyNigeria @amnesty @UN @POTUS #TheWorld over the  #ObigboMassacre #EndSARS Massacre, #IPOB-Massacre nobody…",3/25/2021 2:49:17 AM,1,TRUE,25,3/25/2021,,,,,,,,,,
"RT @officialbazedon: #EndSARS: ECOWAS reacts, tells FG what to do",3/25/2021 2:49:11 AM,1,TRUE,25,3/25/2021,,,,,,,,,,
RT @Spotweefy: Journey of a Thousand Miles by Olamide #EndSARS https://t.co/8nGG7wVh8B,3/25/2021 2:49:04 AM,1,TRUE,25,3/25/2021,,,,,,,,,,
"@SaharaReporters @HQNigerianArmy What are the chances that those young men are unarmed? And that they're not ESN?
A… https://t.co/XZv36ikPgl",3/25/2021 2:48:28 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
@Ai_stephenn @AishaYesufu @TheSPPG Beyond preparing the @TheSPPG Pioneer Class participants to develop #inclusive c… https://t.co/p37Z8R5rJV,3/25/2021 2:48:13 AM,2,FALSE,25,3/25/2021,,,,,,,,,,
Educational and Economy reform #EndSARS #EndPoliceBrutality,3/25/2021 2:43:57 AM,2,FALSE,25,3/25/2021,,,,,,,,,,
"@uzochiapa @Murtalaibin @PoliceNG 3/3 Herdsmen attacks and rapes (a woman was raped to death), &amp; #EndSARS

Only a m… https://t.co/Y2gIt7YZLP",3/25/2021 2:40:21 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
"@instablog9ja The way big big money is flying here and dear in this regime ehhh, I see the next generation future b… https://t.co/reFFcf4pPY",3/25/2021 2:21:59 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
"RT @preshdeyforyou: If this pops on your timeline, retweet with ANGER #EndSARS  #EndPoliceBrutalityinNigeraNOW https://t.co/6S03gE902N",3/25/2021 2:09:56 AM,108927,TRUE,25,3/25/2021,,,,,,,,,,
"#Endsars will soon bleed away when #BBNaija reality show kicks off. No more ""remember our fallen Hero"" at lekki toll gate ,Shame",3/25/2021 2:07:08 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
"We cried to @AmnestyNigeria @amnesty @UN @POTUS #TheWorld over the  #ObigboMassacre #EndSARS Massacre, #IPOB-Massac… https://t.co/ljSOuscTGM",3/25/2021 2:03:28 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
"#EndSARS: ECOWAS reacts, tells FG what to do",3/25/2021 1:59:09 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
Journey of a Thousand Miles by Olamide #EndSARS https://t.co/8nGG7wVh8B,3/25/2021 1:51:06 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
"RT @Echoke15: As we dey collect our independence, na so we dey dose off like this. Norway dey look us like dey we no get Goal ..... #nigeri…",3/25/2021 1:49:31 AM,1,TRUE,25,3/25/2021,,,,,,,,,,
RT @Spotweefy: My Cry (feat. M.I.) by Burna Boy #EndSARS https://t.co/BRlvSLNAE6,3/25/2021 1:49:25 AM,1,TRUE,25,3/25/2021,,,,,,,,,,
RT @Spotweefy: Center of Excellence (Intro) by Show Dem Camp #EndSARS https://t.co/PnfrZ7fXVZ,3/25/2021 1:49:11 AM,1,TRUE,25,3/25/2021,,,,,,,,,,
"RT @TheFortisHomes: Beautiful 2 bedroom apartment for shortlet in Chevron, Lekki. Very comfortable, enough space, secured, uninterrupted po…",3/25/2021 1:47:56 AM,4,TRUE,25,3/25/2021,,,,,,,,,,
"RT @meiklwagner: 4U (The Most Beautiful Girl In The World) - The Artist (Formerly Known As Prince), 1994, NPG Records.
On YouTube: https://…",3/25/2021 1:47:29 AM,5,TRUE,25,3/25/2021,,,,,,,,,,
"As we dey collect our independence, na so we dey dose off like this. Norway dey look us like dey we no get Goal ...… https://t.co/SPa1C6YYAh",3/25/2021 1:44:08 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
My Cry (feat. M.I.) by Burna Boy #EndSARS https://t.co/BRlvSLNAE6,3/25/2021 1:43:34 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
@jayjayehi @Revdaak @SavvyRinu @USinNigeria I feel you brother wah did we gain ? #2023 is comin av we learnt our le… https://t.co/LTa5YRlfZq,3/25/2021 1:41:25 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
RT @vtforall: Don’t say anything. Just retweet this powerful picture #EndSARS https://t.co/WpyTElT0vk,3/25/2021 1:40:51 AM,1762,TRUE,25,3/25/2021,,,,,,,,,,
Center of Excellence (Intro) by Show Dem Camp #EndSARS https://t.co/PnfrZ7fXVZ,3/25/2021 1:40:30 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
RT @devGeorgeOwi: It's time to finally end impunity for police brutality and torture in #Nigeria. Send an email to President @MBuhari to de…,3/25/2021 1:34:56 AM,2,TRUE,25,3/25/2021,,,,,,,,,,
"@BashirAhmaad He will not Rule NIGERIA...
@OfficialAPCNg go and write it down.
#echoke 

#EndSARS 
#EndImpunity… https://t.co/60js9frsK4",3/25/2021 1:34:19 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
"RT @Aqualady6666: When this comes across your TL just rt,don't say anything.  #EndSARS https://t.co/rWsjNFbqju",3/25/2021 1:30:26 AM,36177,TRUE,25,3/25/2021,,,,,,,,,,
"@Shehusky Na Just Bad Govt,Tribalism,Religion kill nigeria, Nigerians love themselves, Checkout during #EndsarS",3/25/2021 1:26:41 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
"@SaharaReporters @NigeriaGov Hello...
Chief of Nigerian Army @HQNigerianArmy 
Stop being a COWARD.

Arrest GUMI and… https://t.co/5aU0Pr8oJG",3/25/2021 1:26:27 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
@olusogaowoeye #EndSARS These military keeps procuring these hodge-pordge military hardware that may not integrate.… https://t.co/Laoc3wsFDs,3/25/2021 1:25:23 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
@NigAirForce @CAS_IOAmao #EndSARS   How do these people have time for paper conferences..  They are in a the middle… https://t.co/O60LGgOUmp,3/25/2021 1:16:08 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
"@jayjayehi @SavvyRinu @USinNigeria I will know you have right to your opinion about the #EndSARS 

Else you’re usel… https://t.co/m8Q3oOjWJd",3/25/2021 1:13:05 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
So glad Biden did not remove and replace Mary Beth Leonard  Ambassador and Claire Pierangelo Consulate General who… https://t.co/Eq2Ag3fIk7,3/25/2021 1:07:50 AM,14,FALSE,25,3/25/2021,,,,,,,,,,
"@jayjayehi @benamaigwo @SavvyRinu @USinNigeria Show me a tweet of you supporting the #EndSARS   movement 

I dare you 

Else STFU <U+0001F92B>",3/25/2021 1:01:45 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
@jayjayehi @emalexjayy @emmantube95 @LordChesterman @SavvyRinu @USinNigeria Show me a tweet of you supporting the… https://t.co/iAU81QbkIo,3/25/2021 1:01:34 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
"RT @AfrahJMohammed: In the theatre. Power goes off in the middle of a surgery. Let's first #EndSARS, then we #EndBadGovernanceinNIGERIA. ht…",3/25/2021 12:59:21 AM,67,TRUE,25,3/25/2021,,,,,,,,,,
"RT @VPaparazy: I Begin This Day I’m The Name Of The Father, Son And Holy Spirit Amen...
Grateful Heart.....
Happy Birthday To Me!!!! <U+0001F381><U+0001F64F><U+2728>
#E…",3/25/2021 12:58:59 AM,2,TRUE,25,3/25/2021,,,,,,,,,,
"I Begin This Day I’m The Name Of The Father, Son And Holy Spirit Amen...
Grateful Heart.....
Happy Birthday To Me!!… https://t.co/UCJwrgM7qP",3/25/2021 12:56:14 AM,2,FALSE,25,3/25/2021,,,,,,,,,,
It's time to finally end impunity for police brutality and torture in #Nigeria. Send an email to President @MBuhari… https://t.co/CZ0PIfSEHX,3/25/2021 12:55:57 AM,2,FALSE,25,3/25/2021,,,,,,,,,,
"What are you still doing awake?

#Tinubu
#bella #nengi #EndSARS Edon spoil https://t.co/zzUaFPSRIm",3/25/2021 12:50:26 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
RT @Spotweefy: Pray Sote (feat. Busta Rhymes) - Remix by The Pulse #EndSARS https://t.co/fdZoxCY1Rk,3/25/2021 12:49:27 AM,1,TRUE,25,3/25/2021,,,,,,,,,,
RT @QuadriAdebayo20: Nigeria government with all the security threat are we trying anything new ? Is it this same analog leaders ? With all…,3/25/2021 12:49:04 AM,1,TRUE,25,3/25/2021,,,,,,,,,,
"Nigeria police are still extorting and shooting people 
#EndSARS didnt end sars
People are still been held in priso… https://t.co/tlatgQb5EJ",3/25/2021 12:44:02 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
"4days ago makes it 5months since the killings at the Lekki toll gate #LekkiMassacre #EndSARS 
Alot of things are re… https://t.co/JgYvuoUNfl",3/25/2021 12:43:59 AM,2,FALSE,25,3/25/2021,,,,,,,,,,
RT @dj_switchaholic: The #endsars resolution was reintroduced at the house of representatives today! There's a link to the press release be…,3/25/2021 12:43:54 AM,331,TRUE,25,3/25/2021,,,,,,,,,,
Pray Sote (feat. Busta Rhymes) - Remix by The Pulse #EndSARS https://t.co/fdZoxCY1Rk,3/25/2021 12:42:08 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
"RT @meiklwagner: Father Figure - George Michael, 1987, Epic Records.
On YouTube: https://t.co/mD8VChCx8M

#FridaysForFuture #Berlin<U+0001F451> #Clima…",3/25/2021 12:41:41 AM,2,TRUE,25,3/25/2021,,,,,,,,,,
"RT @meiklwagner: Twilight World - Swing Out Sister, 1987, Mercury Rec.
On YouTube: https://t.co/rUQmBYWvqm

#FridaysForFuture #Berlin<U+0001F451> #Cli…",3/25/2021 12:40:17 AM,1,TRUE,25,3/25/2021,,,,,,,,,,
RT @abiri_jones: @ayemojubar This will not save his presidential ambition because his silent during the #EndSARS had paid him off. Thanks,3/25/2021 12:28:10 AM,2,TRUE,25,3/25/2021,,,,,,,,,,
RT @bravefacefunkie: The battle 4d soul of Nairaland (Politics Section) was finally won by the IPOB e-bandits. You'll hardly go there to sc…,3/25/2021 12:26:02 AM,20,TRUE,25,3/25/2021,,,,,,,,,,
"RT @firstladyship: Two U.S congressmen, Al Green &amp; Joaquin Castro have proposed the re-introduction of the #EndSARS resolution for the 117t…",3/25/2021 12:24:35 AM,172,TRUE,25,3/25/2021,,,,,,,,,,
@SaharaReporters @PoliceNG @TUNDEAbass10 Let them continue one day #EndSARS go start again this time go bad gon,3/25/2021 12:23:51 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
RT @Kay_mannequin: 150 days (five months) since the #LekkiMassacre happened and still yet no justice for our heroes. @jidesanwoolu who orde…,3/25/2021 12:23:09 AM,242,TRUE,25,3/25/2021,,,,,,,,,,
"@GarShehu #EndSARS 
Garba Shehu, I just wanted to know if you have given the President any fake documents to sign?",3/25/2021 12:19:06 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
The possibility of a new and a better Nigeria is what we preach.. We are optimistic that this nation can be a bette… https://t.co/J9A56w1v3b,3/25/2021 12:18:05 AM,3,FALSE,25,3/25/2021,,,,,,,,,,
"RT @firstladyship: I know most of you may have given up on our darling #EndSARS struggle. Honestly, I feel that way too, sometimes!! But, w…",3/25/2021 12:16:28 AM,165,TRUE,25,3/25/2021,,,,,,,,,,
RT @annnikkym: Dnt say a word just retweet #EndSARS #EndSARSBrutality #TwitterDown congratulations Rinu #Nbchacked #JosProtest #LazyNigeria…,3/25/2021 12:14:21 AM,12565,TRUE,25,3/25/2021,,,,,,,,,,
"Beautiful 2 bedroom apartment for shortlet in Chevron, Lekki. Very comfortable, enough space, secured, uninterrupte… https://t.co/4J0j0zTTdU",3/25/2021 12:14:20 AM,4,FALSE,25,3/25/2021,,,,,,,,,,
Nigeria government with all the security threat are we trying anything new ? Is it this same analog leaders ? With… https://t.co/hvIV9c90hy,3/25/2021 12:14:08 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
Towards a new Nigeria as we educated the average Nigerian on the importance of voting and how we should kick agains… https://t.co/gC7o2rb7ES,3/25/2021 12:12:11 AM,3,FALSE,25,3/25/2021,,,,,,,,,,
"Grassroot political and leadership enlightenment is an organization that carries out political activism, enlightenm… https://t.co/p6C4qmVJCO",3/25/2021 12:09:52 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
@IsmaeelAhmedB #EndSARS  Why do you need white people to do a powerpoint presentation?,3/25/2021 12:08:13 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
Is this Nigeria ?  to go Ghana and come back by Air close to 1m what’s the f**k is going on #2023 Nigeria youth… https://t.co/lpH5oPghdl,3/25/2021 12:06:08 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
"#endsars
White People? https://t.co/ZXdfpQEokW",3/25/2021 12:05:54 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
"RT @gideonodoma: For real, #EndSars",3/25/2021 12:04:43 AM,292,TRUE,25,3/25/2021,,,,,,,,,,
"RT @SavvyRinu: I fear for myself, my family, and my friends; for my future but so did the young people whose blood taints the Lekki Tollgat…",3/25/2021 12:01:38 AM,3866,TRUE,25,3/25/2021,,,,,,,,,,
"RT @Peerless_Mag: Please buy our digital magazine: the End SARS edition. it features fashion, culture, music and lifestyle content. It feat…",3/25/2021 12:01:09 AM,19,TRUE,25,3/25/2021,,,,,,,,,,
"RT @fatimaonikasy: At Cheikh Anta Diop University in Dakar, students announce that they will protest every day until the release of their p…",3/24/2021 11:54:20 PM,10,TRUE,24,3/24/2021,,,,,,,,,,
"RT @afroromantics: #EndSARS   What is this, online Bambiallah? https://t.co/uwRUnNrpb6",3/24/2021 11:49:24 PM,2,TRUE,24,3/24/2021,,,,,,,,,,
RT @weird_primo: So basically we protested for #EndSARS. Went through the panel and probes. Got all the false promises. Only for what SARS…,3/24/2021 11:49:15 PM,2,TRUE,24,3/24/2021,,,,,,,,,,
"RT @ofofonobs: Nigerians Take #EndSARS Protest To Church (Photos) ...

Follow @ofofonobs <U+2764><U+FE0F>

#ofofonobs #trending #erica #laycon #davido ht…",3/24/2021 11:49:12 PM,2,TRUE,24,3/24/2021,,,,,,,,,,
RT @otimofficial: Na this babe win for the #EndSARS protests https://t.co/eGMfR1lGMR,3/24/2021 11:49:04 PM,2,TRUE,24,3/24/2021,,,,,,,,,,
"#EndSARS   What is this, online Bambiallah? https://t.co/uwRUnNrpb6",3/24/2021 11:46:36 PM,2,FALSE,24,3/24/2021,,,,,,,,,,
RT @DamilojuJLT: CP Dosumu while you are doing body guard for Tinubu and his boys. Your DPO CSP Francis Ani is totally misbehaving. What st…,3/24/2021 11:45:30 PM,41,TRUE,24,3/24/2021,,,,,,,,,,
"RT @Tha1chairman: Their actually just hunting for what is not even necessary, than fixing what they destroyed years ago. #EndSARS #EndBadGo…",3/24/2021 11:42:20 PM,2,TRUE,24,3/24/2021,,,,,,,,,,
RT @Rhemidiva: @iiampsticks It’s now green! Update your app before you #sorosoke Thank you @jack #EndSARS https://t.co/smcJc7zlUZ,3/24/2021 11:40:37 PM,535,TRUE,24,3/24/2021,,,,,,,,,,
So basically we protested for #EndSARS. Went through the panel and probes. Got all the false promises. Only for wha… https://t.co/bgEoYLaaEO,3/24/2021 11:40:19 PM,2,FALSE,24,3/24/2021,,,,,,,,,,
"Nigerians Take #EndSARS Protest To Church (Photos) ...

Follow @ofofonobs <U+2764><U+FE0F>

#ofofonobs #trending #erica #laycon… https://t.co/gk0ruLEzRW",3/24/2021 11:36:57 PM,2,FALSE,24,3/24/2021,,,,,,,,,,
RT @EmekaOkoye: Is #EndSARS the only thing worth fighting for in Nigeria <U+0001F1F3><U+0001F1EC>?,3/24/2021 11:35:35 PM,3,TRUE,24,3/24/2021,,,,,,,,,,
RT @Ayeniemmanuel90: Listening to @SavvyRinu sharing her experience #Endsars @AishaYesufu sharing Nifemi story on wearing white so blood co…,3/24/2021 11:27:48 PM,37,TRUE,24,3/24/2021,,,,,,,,,,
Na this babe win for the #EndSARS protests https://t.co/eGMfR1lGMR,3/24/2021 11:27:16 PM,2,FALSE,24,3/24/2021,,,,,,,,,,
"Their actually just hunting for what is not even necessary, than fixing what they destroyed years ago. #EndSARS… https://t.co/mVqbV12sd3",3/24/2021 11:23:56 PM,2,FALSE,24,3/24/2021,,,,,,,,,,
"RT @MohWorldent: You want to know how much they hate Davido, just check how they jumped past our collective anger at the government during…",3/24/2021 11:17:17 PM,4,TRUE,24,3/24/2021,,,,,,,,,,
@chosensomto Just knowing @MBuhari won’t be President post 2023 is more than enough respite for now. #BuhariMustGO… https://t.co/MmmcUMLo1M,3/24/2021 11:14:57 PM,1,FALSE,24,3/24/2021,,,,,,,,,,
@channelstv Just knowing @MBuhari won’t be President post 2023 is more than enough respite for now. #BuhariMustGO… https://t.co/GHLnj2RXfb,3/24/2021 11:14:39 PM,2,FALSE,24,3/24/2021,,,,,,,,,,
@GazetteNGR Just knowing @MBuhari won’t be President post 2023 is more than enough respite for now. #BuhariMustGO… https://t.co/Xr9ARvA6Xt,3/24/2021 11:14:08 PM,1,FALSE,24,3/24/2021,,,,,,,,,,
"20-10-20<U+0001F1F3><U+0001F1EC> is a date that requires an answer by the Govt.
#reclaimTheStreets   #EndSARS",3/24/2021 11:13:58 PM,0,FALSE,24,3/24/2021,,,,,,,,,,
@GazetteNGR Just knowing @MBuhari won’t be President post 2023 is more than enough respite for now. #BuhariMustGO… https://t.co/Ueex8bF481,3/24/2021 11:13:29 PM,0,FALSE,24,3/24/2021,,,,,,,,,,
@YeleSowore @MBuhari @PoliceNG Just knowing @MBuhari won’t be President post 2023 is more than enough respite for n… https://t.co/GQ0IEY6eX6,3/24/2021 11:13:19 PM,0,FALSE,24,3/24/2021,,,,,,,,,,
@daily_trust @ShehuSani Just knowing @MBuhari won’t be President post 2023 is more than enough respite for now.… https://t.co/Fz7o2E63wy,3/24/2021 11:13:09 PM,2,FALSE,24,3/24/2021,,,,,,,,,,
@thecableng Just knowing @MBuhari won’t be President post 2023 is more than enough respite for now. #BuhariMustGO… https://t.co/NHGNiNkhO0,3/24/2021 11:12:55 PM,0,FALSE,24,3/24/2021,,,,,,,,,,
@channelstv Just knowing @MBuhari won’t be President post 2023 is more than enough respite for now. #BuhariMustGO… https://t.co/GYL8v4Lmhg,3/24/2021 11:12:47 PM,0,FALSE,24,3/24/2021,,,,,,,,,,
@MobilePunch Just knowing @MBuhari won’t be President post 2023 is more than enough respite for now. #BuhariMustGO… https://t.co/pMJuxYol1v,3/24/2021 11:12:34 PM,0,FALSE,24,3/24/2021,,,,,,,,,,
@GazetteNGR Just knowing @MBuhari won’t be President post 2023 is more than enough respite for now. #BuhariMustGO… https://t.co/ScnLpBGUK1,3/24/2021 11:12:23 PM,0,FALSE,24,3/24/2021,,,,,,,,,,
@GarShehu Just knowing @MBuhari won’t be President post 2023 is more than enough respite for now. #BuhariMustGO… https://t.co/qG1JG4pgsw,3/24/2021 11:12:15 PM,2,FALSE,24,3/24/2021,,,,,,,,,,
@SaharaReporters @NigeriaGov Just knowing @MBuhari won’t be President post 2023 is more than enough respite for now… https://t.co/bwFiD7HLDd,3/24/2021 11:12:05 PM,0,FALSE,24,3/24/2021,,,,,,,,,,
Rinu don cash out from #EndSARS protest sha,3/24/2021 11:12:04 PM,0,FALSE,24,3/24/2021,,,,,,,,,,
“In the North we don’t need #EndSARS protest they said” <U+0001F44D><U+0001F3FE><U+0001F44D><U+0001F3FE> https://t.co/awH7vyJ8VH,3/24/2021 11:11:50 PM,0,FALSE,24,3/24/2021,,,,,,,,,,
Just knowing @MBuhari won’t be President post 2023 is more than enough respite for now. #BuhariMustGO… https://t.co/n4ARJHf1AM,3/24/2021 11:11:01 PM,0,FALSE,24,3/24/2021,,,,,,,,,,
"From the comments (especially his supporters'), I don't think he begged for any money sha, but I think he surely di… https://t.co/4spEAWHpo7",3/24/2021 11:04:38 PM,0,FALSE,24,3/24/2021,,,,,,,,,,
"Download AUDIO: Tanasha Donna ft Badboy Timz - Complicationship #Wapbaze https://t.co/oDj8O4VtZC 

#endsars #chelsea #arsenal",3/24/2021 11:04:34 PM,0,FALSE,24,3/24/2021,,,,,,,,,,
"Download PREDATOR 2 Trailer + Clip (1990) Danny Glover, Sci Fi Movie #Wapbaze https://t.co/sKfqXfyNp6 

#endsars #chelsea #arsenal",3/24/2021 11:04:33 PM,0,FALSE,24,3/24/2021,,,,,,,,,,
"Download COMEDY: AY LIVE VIRTUAL EDITION ON EASTER SUNDAY 2021 #Wapbaze https://t.co/oke35OFBKH 

#endsars #chelsea #arsenal",3/24/2021 11:04:32 PM,0,FALSE,24,3/24/2021,,,,,,,,,,
"RT @fisayosoyombo: Mrs Bose Onifade cries anytime she looks at the picture of her son, Pelumi, who was killed in October. She's yet to bury…",3/24/2021 11:01:09 PM,2595,TRUE,24,3/24/2021,,,,,,,,,,
"RT @Busy_Brainer: @jayjayehi @SavvyRinu @USinNigeria Show me a tweet of you supporting the #EndSARS  movement 

I dare you <U+0001F601>",3/24/2021 11:00:01 PM,2,TRUE,24,3/24/2021,,,,,,,,,,
RT @Busy_Brainer: @emalexjayy @emmantube95 @LordChesterman @SavvyRinu @USinNigeria Show me a tweet of you supporting the #EndSARS  movement…,3/24/2021 10:59:59 PM,2,TRUE,24,3/24/2021,,,,,,,,,,
"RT @Busy_Brainer: @emmantube95 @LordChesterman @SavvyRinu @USinNigeria Show me a tweet of you supporting the #EndSARS  movement 

I dare yo…",3/24/2021 10:59:58 PM,2,TRUE,24,3/24/2021,,,,,,,,,,
RT @MrAyoola1: I stumbled on this #EndSARS picture of myself.I was on my way back from work when I joined.Kudos to all that stood up agains…,3/24/2021 10:59:55 PM,4,TRUE,24,3/24/2021,,,,,,,,,,
"RT @DRedmosquito: When I was in US protesting #EndSars, I knew all the Nigerian protest songs, I was even supplying them chants.

Someone a…",3/24/2021 10:59:10 PM,25,TRUE,24,3/24/2021,,,,,,,,,,
"RT @Luckieboy5: Retweet if you don't need these two come 2023 election
#EndSARS
#ArrestKillerOfficers #EndPoliceBrutality #ENDBADGOVERNANCE…",3/24/2021 10:59:09 PM,28308,TRUE,24,3/24/2021,,,,,,,,,,
"RT @gabafolayan_: Dont say anything, Just Retweet. 
#ilorinprotest #EndSARS https://t.co/kfpNuUldQP",3/24/2021 10:58:47 PM,16998,TRUE,24,3/24/2021,,,,,,,,,,
RT @dj_switchakolic: @rootstvnigeria #FreeSolomonAkuma ....Freedom of Speech is a fundamental human right....Those who deprive others of th…,3/24/2021 10:58:38 PM,5,TRUE,24,3/24/2021,,,,,,,,,,
"@Gidi_Traffic GIRLS POWER:  22-year old #EndSARS activist @SavvyRinu recently ""met and discussed with two powerful… https://t.co/Cmvkx7TqnC",3/24/2021 10:58:23 PM,0,FALSE,24,3/24/2021,,,,,,,,,,
RT @mosvinbami: #BBNaija the only thing I want from you people this season is to find a way and pass our various massages about #EndSARS an…,3/24/2021 10:58:05 PM,4,TRUE,24,3/24/2021,,,,,,,,,,
"RT @FikayoJegede: I thought all these were all over<U+0001F61F><U+0001F62B> 

Julius has been missing for two days. He was last seen at an ATM in Ojuelegba befor…",3/24/2021 10:57:59 PM,17,TRUE,24,3/24/2021,,,,,,,,,,
"RT @GbemiDennis: Eskis, what is the update on this mysterious camera found by Mr Babatunde Fashola at Lekki Toll Gate? 

Because we are sti…",3/24/2021 10:57:53 PM,24,TRUE,24,3/24/2021,,,,,,,,,,
RT @Nun_River: Register to attend what promises to be a thought provoking event on political frontiers on the margin of the state. I'll tal…,3/24/2021 10:57:50 PM,7,TRUE,24,3/24/2021,,,,,,,,,,
"RT @VincentMenkiti: We are still asking, Who Ordered the shooting? #EndBadGoveranceInNigeria #EndSARS #EndPoliceBrutalityinNigeria",3/24/2021 10:57:44 PM,2,TRUE,24,3/24/2021,,,,,,,,,,
RT @BorisMoro3: What's happening to my follow Nigerians? Now is #FixPolitics #FixNigeria #FixPoliticsNG #FixPolitics2020 no more #EndSARS o…,3/24/2021 10:57:26 PM,12,TRUE,24,3/24/2021,,,,,,,,,,
RT @technicality02: @MobilePunch How much did he gave to #endsars victims? 2023 ambition..,3/24/2021 10:57:17 PM,2,TRUE,24,3/24/2021,,,,,,,,,,
RT @jbcul4ril: @pmnewsnigeria Using #EndSARS to promote personal business.,3/24/2021 10:57:03 PM,2,TRUE,24,3/24/2021,,,,,,,,,,
"RT @HRH_bankeoniru: Are You Aware That Many Executives Of Pfizer, One Of The Manufacturers Of Covid-19 Vaccines Are Yet To Be Vaccinated!…",3/24/2021 10:56:48 PM,6,TRUE,24,3/24/2021,,,,,,,,,,
RT @joshua_adeoye_: A little motivation for someone out there. You are not alone! #EndSARS #EndBadGoveranceInNigeria #EndPoliceBrutality #s…,3/24/2021 10:56:33 PM,327,TRUE,24,3/24/2021,,,,,,,,,,
RT @Victori68701553: @J_juwon5 @TheNationNews By who? What you fail to understand is that bandits control the entire Nigeria including the…,3/24/2021 10:56:28 PM,2,TRUE,24,3/24/2021,,,,,,,,,,
"RT @Za_Nectar: Tinubu will never rule Nigeria in Jesus’ name.
#EndSARS",3/24/2021 10:56:23 PM,3,TRUE,24,3/24/2021,,,,,,,,,,
